,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
46125,2008,1,17,4,2137.0,2105,2228.0,2205,WN,103,N466WN,111.0,120.0,99.0,23.0,32.0,HOU,ELP,677,3.0,9.0,0,N,0,1.0,0.0,0.0,0.0,22.0
46126,2008,1,17,4,1512.0,1500,1609.0,1600,WN,1114,N732SW,117.0,120.0,101.0,9.0,12.0,HOU,ELP,677,5.0,11.0,0,N,0,,,,,
46127,2008,1,17,4,1006.0,955,1104.0,1055,WN,1526,N506SW,118.0,120.0,103.0,9.0,11.0,HOU,ELP,677,6.0,9.0,0,N,0,,,,,
46128,2008,1,17,4,924.0,855,1235.0,1220,WN,3,N330SW,131.0,145.0,117.0,15.0,29.0,HOU,FLL,957,4.0,10.0,0,N,0,2.0,0.0,0.0,0.0,13.0
46129,2008,1,17,4,1835.0,1755,2152.0,2120,WN,41,N678AA,137.0,145.0,119.0,32.0,40.0,HOU,FLL,957,5.0,13.0,0,N,0,10.0,0.0,0.0,0.0,22.0
46131,2008,1,17,4,1108.0,1050,1213.0,1150,WN,11,N650SW,65.0,60.0,52.0,23.0,18.0,HOU,HRL,276,4.0,9.0,0,N,0,0.0,0.0,5.0,0.0,18.0
46134,2008,1,17,4,1631.0,1550,1738.0,1650,WN,33,N609SW,67.0,60.0,54.0,48.0,41.0,HOU,HRL,276,4.0,9.0,0,N,0,0.0,0.0,7.0,0.0,41.0
46136,2008,1,17,4,1931.0,1925,2036.0,2025,WN,47,N509SW,65.0,60.0,50.0,11.0,6.0,HOU,HRL,276,3.0,12.0,0,N,0,,,,,
46137,2008,1,17,4,2214.0,2125,2318.0,2220,WN,55,N206WN,64.0,55.0,51.0,58.0,49.0,HOU,HRL,276,4.0,9.0,0,N,0,45.0,0.0,9.0,0.0,4.0
46138,2008,1,17,4,1035.0,735,1137.0,835,WN,1628,N694SW,62.0,60.0,51.0,182.0,180.0,HOU,HRL,276,3.0,8.0,0,N,0,0.0,175.0,2.0,0.0,5.0
46139,2008,1,17,4,2138.0,2055,2238.0,2200,WN,513,N787SA,60.0,65.0,46.0,38.0,43.0,HOU,JAN,359,4.0,10.0,0,N,0,9.0,0.0,0.0,0.0,29.0
46141,2008,1,17,4,1312.0,1255,1416.0,1400,WN,3679,N474WN,64.0,65.0,52.0,16.0,17.0,HOU,JAN,359,3.0,9.0,0,N,0,16.0,0.0,0.0,0.0,0.0
46142,2008,1,17,4,1706.0,1650,1811.0,1800,WN,3757,N406WN,65.0,70.0,51.0,11.0,16.0,HOU,JAN,359,4.0,10.0,0,N,0,,,,,
46143,2008,1,17,4,1332.0,1325,1625.0,1625,WN,23,N336SW,113.0,120.0,99.0,0.0,7.0,HOU,JAX,816,5.0,9.0,0,N,0,,,,,
46144,2008,1,17,4,2003.0,1920,2112.0,2040,WN,259,N780SW,189.0,200.0,176.0,32.0,43.0,HOU,LAS,1235,4.0,9.0,0,N,0,0.0,0.0,0.0,0.0,32.0
46145,2008,1,17,4,1602.0,1530,1708.0,1650,WN,1126,N246LV,186.0,200.0,173.0,18.0,32.0,HOU,LAS,1235,5.0,8.0,0,N,0,4.0,0.0,0.0,0.0,14.0
46148,2008,1,17,4,2120.0,1955,2245.0,2140,WN,973,N227WN,205.0,225.0,186.0,65.0,85.0,HOU,LAX,1390,9.0,10.0,0,N,0,65.0,0.0,0.0,0.0,0.0
46151,2008,1,17,4,1526.0,1520,1647.0,1705,WN,3761,N467WN,201.0,225.0,185.0,-18.0,6.0,HOU,LAX,1390,9.0,7.0,0,N,0,,,,,
46152,2008,1,17,4,1915.0,1840,2018.0,1950,WN,1561,N604SW,63.0,70.0,50.0,28.0,35.0,HOU,LIT,393,5.0,8.0,0,N,0,26.0,0.0,0.0,0.0,2.0
46155,2008,1,17,4,1026.0,1000,1325.0,1310,WN,7,N496WN,119.0,130.0,106.0,15.0,26.0,HOU,MCO,848,7.0,6.0,0,N,0,0.0,0.0,0.0,0.0,15.0
46156,2008,1,17,4,1408.0,1355,1720.0,1705,WN,25,N635SW,132.0,130.0,109.0,15.0,13.0,HOU,MCO,848,6.0,17.0,0,N,0,0.0,0.0,2.0,0.0,13.0
46157,2008,1,17,4,2103.0,2020,2.0,2325,WN,51,N625SW,119.0,125.0,107.0,37.0,43.0,HOU,MCO,848,4.0,8.0,0,N,0,37.0,0.0,0.0,0.0,0.0
46163,2008,1,17,4,2036.0,2020,2247.0,2250,WN,1352,N371SW,131.0,150.0,115.0,-3.0,16.0,HOU,MDW,937,7.0,9.0,0,N,0,,,,,
46164,2008,1,17,4,1220.0,1205,1434.0,1430,WN,1757,N643SW,134.0,145.0,113.0,4.0,15.0,HOU,MDW,937,4.0,17.0,0,N,0,,,,,
46168,2008,1,17,4,2159.0,2150,2254.0,2245,WN,809,N213WN,55.0,55.0,42.0,9.0,9.0,HOU,MSY,303,4.0,9.0,0,N,0,,,,,
46169,2008,1,17,4,1031.0,1025,1127.0,1125,WN,1357,N337SW,56.0,60.0,44.0,2.0,6.0,HOU,MSY,303,5.0,7.0,0,N,0,,,,,
46170,2008,1,17,4,1148.0,1140,1243.0,1240,WN,1412,N333SW,55.0,60.0,43.0,3.0,8.0,HOU,MSY,303,4.0,8.0,0,N,0,,,,,
46172,2008,1,17,4,2051.0,2000,2148.0,2055,WN,2011,N314SW,57.0,55.0,42.0,53.0,51.0,HOU,MSY,303,5.0,10.0,0,N,0,0.0,0.0,2.0,0.0,51.0
46175,2008,1,17,4,1613.0,1530,1714.0,1630,WN,3241,N378SW,61.0,60.0,45.0,44.0,43.0,HOU,MSY,303,5.0,11.0,0,N,0,3.0,0.0,1.0,0.0,40.0
46176,2008,1,17,4,1405.0,1350,1501.0,1450,WN,3583,N406WN,56.0,60.0,43.0,11.0,15.0,HOU,MSY,303,4.0,9.0,0,N,0,,,,,
46178,2008,1,17,4,1830.0,1820,2027.0,2035,WN,438,N483WN,237.0,255.0,222.0,-8.0,10.0,HOU,OAK,1642,5.0,10.0,0,N,0,,,,,
46179,2008,1,17,4,1753.0,1730,1902.0,1850,WN,290,N510SW,69.0,80.0,58.0,12.0,23.0,HOU,OKC,419,4.0,7.0,0,N,0,,,,,
46183,2008,1,17,4,1844.0,1525,2246.0,1935,WN,31,N513SW,182.0,190.0,160.0,191.0,199.0,HOU,PHL,1335,13.0,9.0,0,N,0,0.0,0.0,180.0,0.0,11.0
46187,2008,1,17,4,1330.0,1305,1517.0,1500,WN,1946,N694SW,167.0,175.0,152.0,17.0,25.0,HOU,PHX,1020,6.0,9.0,0,N,0,16.0,0.0,0.0,0.0,1.0
46188,2008,1,17,4,1757.0,1725,1940.0,1920,WN,2096,N502SW,163.0,175.0,151.0,20.0,32.0,HOU,PHX,1020,5.0,7.0,0,N,0,6.0,0.0,0.0,0.0,14.0
46193,2008,1,17,4,1641.0,1625,1735.0,1720,WN,1159,N679AA,54.0,55.0,42.0,15.0,16.0,HOU,SAT,192,4.0,8.0,0,N,0,15.0,0.0,0.0,0.0,0.0
46195,2008,1,17,4,2123.0,2045,2210.0,2135,WN,2386,N904WN,47.0,50.0,36.0,35.0,38.0,HOU,SAT,192,2.0,9.0,0,N,0,1.0,0.0,0.0,0.0,34.0
46198,2008,1,17,4,1932.0,1830,2020.0,1920,WN,3415,N378SW,48.0,50.0,36.0,60.0,62.0,HOU,SAT,192,2.0,10.0,0,N,0,4.0,0.0,0.0,0.0,56.0
46201,2008,1,17,4,1933.0,1840,2105.0,2035,WN,2177,N379SW,92.0,115.0,83.0,30.0,53.0,HOU,STL,687,3.0,6.0,0,N,0,7.0,0.0,0.0,0.0,23.0
46202,2008,1,17,4,1318.0,1220,1453.0,1415,WN,3065,N366SW,95.0,115.0,83.0,38.0,58.0,HOU,STL,687,3.0,9.0,0,N,0,10.0,0.0,0.0,0.0,28.0
46204,2008,1,17,4,1504.0,1455,1758.0,1755,WN,29,N671SW,114.0,120.0,102.0,3.0,9.0,HOU,TPA,781,4.0,8.0,0,N,0,,,,,
46205,2008,1,17,4,1915.0,1855,2211.0,2155,WN,45,N669SW,116.0,120.0,100.0,16.0,20.0,HOU,TPA,781,4.0,12.0,0,N,0,10.0,0.0,0.0,0.0,6.0
46208,2008,1,17,4,1652.0,1630,1809.0,1755,WN,1304,N327SW,77.0,85.0,57.0,14.0,22.0,HOU,TUL,453,4.0,16.0,0,N,0,,,,,
46210,2008,1,17,4,2102.0,1950,2214.0,2110,WN,1931,N643SW,72.0,80.0,59.0,64.0,72.0,HOU,TUL,453,4.0,9.0,0,N,0,1.0,0.0,0.0,0.0,63.0
46213,2008,1,17,4,1159.0,900,1252.0,1000,WN,18,N694SW,53.0,60.0,43.0,172.0,179.0,HRL,HOU,276,2.0,8.0,0,N,0,0.0,0.0,0.0,0.0,172.0
46215,2008,1,17,4,1227.0,1210,1318.0,1310,WN,30,N650SW,51.0,60.0,40.0,8.0,17.0,HRL,HOU,276,3.0,8.0,0,N,0,,,,,
46218,2008,1,17,4,1753.0,1710,1850.0,1810,WN,50,N609SW,57.0,60.0,48.0,40.0,43.0,HRL,HOU,276,3.0,6.0,0,N,0,0.0,0.0,0.0,0.0,40.0
46221,2008,1,17,4,1123.0,935,1207.0,1030,WN,1487,N378SW,44.0,55.0,36.0,97.0,108.0,HRL,SAT,233,3.0,5.0,0,N,0,0.0,0.0,0.0,0.0,97.0
46222,2008,1,17,4,2103.0,2005,2151.0,2055,WN,1585,N656SW,48.0,50.0,40.0,56.0,58.0,HRL,SAT,233,3.0,5.0,0,N,0,0.0,0.0,0.0,0.0,56.0
46223,2008,1,17,4,1352.0,1250,1615.0,1515,WN,640,N278WN,323.0,325.0,283.0,60.0,62.0,IAD,LAS,2066,5.0,35.0,0,N,0,0.0,60.0,0.0,0.0,0.0
46224,2008,1,17,4,711.0,700,933.0,920,WN,1318,N673AA,142.0,140.0,121.0,13.0,11.0,IAD,MCO,758,7.0,14.0,0,N,0,,,,,
46225,2008,1,17,4,1629.0,1345,1908.0,1605,WN,2439,N615SW,159.0,140.0,121.0,183.0,164.0,IAD,MCO,758,7.0,31.0,0,N,0,0.0,135.0,19.0,0.0,29.0
46226,2008,1,17,4,1812.0,1735,1949.0,1835,WN,626,N288WN,157.0,120.0,114.0,74.0,37.0,IAD,MDW,577,5.0,38.0,0,N,0,0.0,11.0,37.0,0.0,26.0
46229,2008,1,17,4,1550.0,1520,1747.0,1620,WN,2007,N685SW,177.0,120.0,120.0,87.0,30.0,IAD,MDW,577,6.0,51.0,0,N,0,0.0,30.0,57.0,0.0,0.0
46230,2008,1,17,4,2053.0,1945,2159.0,2045,WN,2181,N342SW,126.0,120.0,103.0,74.0,68.0,IAD,MDW,577,6.0,17.0,0,N,0,2.0,0.0,6.0,0.0,66.0
46231,2008,1,17,4,1326.0,1150,1451.0,1250,WN,3511,N296WN,145.0,120.0,102.0,121.0,96.0,IAD,MDW,577,7.0,36.0,0,N,0,0.0,74.0,25.0,0.0,22.0
46232,2008,1,17,4,756.0,745,1013.0,1010,WN,26,N726SW,137.0,145.0,124.0,3.0,11.0,IAD,TPA,810,3.0,10.0,0,N,0,,,,,
46233,2008,1,17,4,2019.0,1915,2308.0,2145,WN,1369,N430WN,169.0,150.0,122.0,83.0,64.0,IAD,TPA,810,5.0,42.0,0,N,0,0.0,0.0,19.0,0.0,64.0
46234,2008,1,17,4,1118.0,1110,1302.0,1240,WN,540,N368SW,104.0,90.0,91.0,22.0,8.0,IND,BWI,515,7.0,6.0,0,N,0,0.0,0.0,14.0,0.0,8.0
46237,2008,1,17,4,2001.0,1910,2201.0,2105,WN,2885,N464WN,120.0,115.0,95.0,56.0,51.0,IND,JAX,688,6.0,19.0,0,N,0,3.0,0.0,5.0,0.0,48.0
46239,2008,1,17,4,1931.0,1830,2024.0,1940,WN,1625,N407WN,233.0,250.0,210.0,44.0,61.0,IND,LAS,1591,3.0,20.0,0,N,0,0.0,0.0,0.0,0.0,44.0
46242,2008,1,17,4,1715.0,1600,1934.0,1815,WN,1934,N315SW,139.0,135.0,121.0,79.0,75.0,IND,MCO,828,8.0,10.0,0,N,0,16.0,0.0,4.0,0.0,59.0
46248,2008,1,17,4,1604.0,1450,1737.0,1650,WN,2639,N793SA,213.0,240.0,199.0,47.0,74.0,IND,PHX,1489,6.0,8.0,0,N,0,5.0,0.0,0.0,0.0,42.0
46249,2008,1,17,4,744.0,730,932.0,940,WN,3580,N706SW,228.0,250.0,198.0,-8.0,14.0,IND,PHX,1489,5.0,25.0,0,N,0,,,,,
46254,2008,1,17,4,1049.0,1040,1159.0,1150,WN,2362,N380SW,70.0,70.0,61.0,9.0,9.0,ISP,BWI,220,3.0,6.0,0,N,0,,,,,
46256,2008,1,17,4,2057.0,2010,2209.0,2120,WN,3686,N469WN,72.0,70.0,57.0,49.0,47.0,ISP,BWI,220,8.0,7.0,0,N,0,0.0,0.0,2.0,0.0,47.0
46260,2008,1,17,4,1249.0,1240,1549.0,1555,WN,2469,N770SA,180.0,195.0,167.0,-6.0,9.0,ISP,FLL,1093,4.0,9.0,0,N,0,,,,,
46263,2008,1,17,4,2121.0,2105,2400.0,2350,WN,719,N294WN,159.0,165.0,146.0,10.0,16.0,ISP,MCO,972,6.0,7.0,0,N,0,,,,,
46266,2008,1,17,4,1836.0,1705,2127.0,1955,WN,2816,N493WN,171.0,170.0,148.0,92.0,91.0,ISP,MCO,972,7.0,16.0,0,N,0,3.0,0.0,1.0,0.0,88.0
46267,2008,1,17,4,1513.0,1430,1800.0,1720,WN,2991,N712SW,167.0,170.0,152.0,40.0,43.0,ISP,MCO,972,3.0,12.0,0,N,0,0.0,0.0,0.0,0.0,40.0
46269,2008,1,17,4,729.0,720,853.0,845,WN,1493,N207WN,144.0,145.0,131.0,8.0,9.0,ISP,MDW,765,5.0,8.0,0,N,0,,,,,
46272,2008,1,17,4,2121.0,2000,10.0,2305,WN,794,N710SW,169.0,185.0,153.0,65.0,81.0,ISP,PBI,1052,7.0,9.0,0,N,0,8.0,0.0,0.0,0.0,57.0
46276,2008,1,17,4,1704.0,1635,1957.0,1935,WN,277,N416WN,173.0,180.0,161.0,22.0,29.0,ISP,TPA,1034,5.0,7.0,0,N,0,5.0,0.0,0.0,0.0,17.0
46280,2008,1,17,4,1436.0,1425,1744.0,1735,WN,3679,N474WN,128.0,130.0,113.0,9.0,11.0,JAN,BWI,888,9.0,6.0,0,N,0,,,,,
46281,2008,1,17,4,1731.0,1655,1855.0,1815,WN,2090,N379SW,84.0,80.0,74.0,40.0,36.0,JAN,HOU,359,4.0,6.0,0,N,0,0.0,0.0,4.0,0.0,36.0
46282,2008,1,17,4,1940.0,1905,2102.0,2025,WN,2386,N904WN,82.0,80.0,71.0,37.0,35.0,JAN,HOU,359,4.0,7.0,0,N,0,0.0,0.0,2.0,0.0,35.0
46284,2008,1,17,4,1136.0,1130,1258.0,1250,WN,3407,N305SW,82.0,80.0,72.0,8.0,6.0,JAN,HOU,359,4.0,6.0,0,N,0,,,,,
46285,2008,1,17,4,1117.0,1035,1358.0,1315,WN,1623,N344SW,101.0,100.0,86.0,43.0,42.0,JAN,MCO,587,7.0,8.0,0,N,0,1.0,0.0,1.0,0.0,41.0
46287,2008,1,17,4,1835.0,1820,2023.0,2015,WN,3757,N406WN,108.0,115.0,95.0,8.0,15.0,JAN,MDW,666,6.0,7.0,0,N,0,,,,,
46293,2008,1,17,4,2036.0,1850,2219.0,2035,WN,192,N301SW,103.0,105.0,89.0,104.0,106.0,JAX,BWI,663,6.0,8.0,0,N,0,4.0,0.0,0.0,0.0,100.0
46294,2008,1,17,4,1215.0,1050,1449.0,1235,WN,1858,N528SW,154.0,105.0,134.0,134.0,85.0,JAX,BWI,663,6.0,14.0,0,N,0,0.0,0.0,49.0,0.0,85.0
46296,2008,1,17,4,1833.0,1755,1940.0,1905,WN,306,N289CT,67.0,70.0,51.0,35.0,38.0,JAX,FLL,318,6.0,10.0,0,N,0,4.0,0.0,0.0,0.0,31.0
46299,2008,1,17,4,1628.0,1530,1734.0,1645,WN,2524,N362SW,66.0,75.0,51.0,49.0,58.0,JAX,FLL,318,5.0,10.0,0,N,0,5.0,0.0,0.0,0.0,44.0
46300,2008,1,17,4,2224.0,2125,2326.0,2235,WN,2885,N464WN,62.0,70.0,49.0,51.0,59.0,JAX,FLL,318,5.0,8.0,0,N,0,3.0,0.0,0.0,0.0,48.0
46305,2008,1,17,4,1815.0,1800,1931.0,1930,WN,1251,N634SW,76.0,90.0,66.0,1.0,15.0,JAX,ORF,543,3.0,7.0,0,N,0,,,,,
46306,2008,1,17,4,1831.0,1650,2049.0,1905,WN,23,N336SW,138.0,135.0,119.0,104.0,101.0,JAX,PHL,742,9.0,10.0,0,N,0,0.0,101.0,3.0,0.0,0.0
46309,2008,1,17,4,2015.0,1835,2110.0,1930,WN,3490,N641SW,55.0,55.0,42.0,100.0,100.0,JAX,TPA,180,5.0,8.0,0,N,0,1.0,0.0,0.0,0.0,99.0
46318,2008,1,17,4,1640.0,1630,5.0,5,WN,2175,N730SW,265.0,275.0,246.0,0.0,10.0,LAS,ALB,2237,4.0,15.0,0,N,0,,,,,
46321,2008,1,17,4,1223.0,1135,1706.0,1615,WN,1404,N682SW,163.0,160.0,137.0,51.0,48.0,LAS,AUS,1090,3.0,23.0,0,N,0,22.0,0.0,3.0,0.0,26.0
46322,2008,1,17,4,2122.0,2005,145.0,40,WN,2283,N242WN,143.0,155.0,131.0,65.0,77.0,LAS,AUS,1090,3.0,9.0,0,N,0,0.0,0.0,0.0,0.0,65.0
46324,2008,1,17,4,1003.0,925,1530.0,1450,WN,306,N289CT,207.0,205.0,188.0,40.0,38.0,LAS,BHM,1618,4.0,15.0,0,N,0,28.0,0.0,2.0,0.0,10.0
46326,2008,1,17,4,1916.0,1900,29.0,25,WN,2019,N253WN,193.0,205.0,179.0,4.0,16.0,LAS,BNA,1588,5.0,9.0,0,N,0,,,,,
46331,2008,1,17,4,1732.0,1710,36.0,20,WN,1523,N458WN,244.0,250.0,227.0,16.0,22.0,LAS,BUF,1987,3.0,14.0,0,N,0,2.0,0.0,0.0,0.0,14.0
46332,2008,1,17,4,2124.0,2055,2221.0,2155,WN,114,N404WN,57.0,60.0,43.0,26.0,29.0,LAS,BUR,223,3.0,11.0,0,N,0,22.0,0.0,0.0,0.0,4.0
46334,2008,1,17,4,1728.0,1720,1827.0,1825,WN,503,N478WN,59.0,65.0,44.0,2.0,8.0,LAS,BUR,223,2.0,13.0,0,N,0,,,,,
46336,2008,1,17,4,2102.0,2010,2156.0,2110,WN,1625,N407WN,54.0,60.0,43.0,46.0,52.0,LAS,BUR,223,2.0,9.0,0,N,0,7.0,0.0,0.0,0.0,39.0
46341,2008,1,17,4,1617.0,1605,1709.0,1710,WN,2545,N275WN,52.0,65.0,39.0,-1.0,12.0,LAS,BUR,223,4.0,9.0,0,N,0,,,,,
46345,2008,1,17,4,1236.0,900,2019.0,1625,WN,193,N257WN,283.0,265.0,253.0,234.0,216.0,LAS,BWI,2106,6.0,24.0,0,N,0,216.0,0.0,18.0,0.0,0.0
46346,2008,1,17,4,1819.0,1725,136.0,45,WN,1099,N751SW,257.0,260.0,229.0,51.0,54.0,LAS,BWI,2106,5.0,23.0,0,N,0,0.0,0.0,0.0,0.0,51.0
46347,2008,1,17,4,1410.0,1340,2124.0,2110,WN,3050,N703SW,254.0,270.0,238.0,14.0,30.0,LAS,BWI,2106,4.0,12.0,0,N,0,,,,,
46351,2008,1,17,4,1952.0,1945,2248.0,2235,WN,165,N235WN,116.0,110.0,93.0,13.0,7.0,LAS,DEN,629,6.0,17.0,0,N,0,,,,,
46352,2008,1,17,4,2225.0,2120,116.0,10,WN,611,N673AA,111.0,110.0,92.0,66.0,65.0,LAS,DEN,629,7.0,12.0,0,N,0,8.0,0.0,1.0,0.0,57.0
46355,2008,1,17,4,1511.0,1505,1802.0,1805,WN,2705,N527SW,111.0,120.0,96.0,-3.0,6.0,LAS,DEN,629,6.0,9.0,0,N,0,,,,,
46356,2008,1,17,4,1431.0,1415,1724.0,1710,WN,2809,N636WN,113.0,115.0,93.0,14.0,16.0,LAS,DEN,629,5.0,15.0,0,N,0,,,,,
46359,2008,1,17,4,2021.0,1945,2252.0,2220,WN,1540,N639SW,91.0,95.0,79.0,32.0,36.0,LAS,ELP,584,4.0,8.0,0,N,0,0.0,0.0,0.0,0.0,32.0
46360,2008,1,17,4,1702.0,1630,1927.0,1850,WN,1112,N445WN,145.0,140.0,131.0,37.0,32.0,LAS,GEG,806,4.0,10.0,0,N,0,0.0,0.0,5.0,0.0,32.0
46363,2008,1,17,4,2001.0,1955,37.0,40,WN,2702,N777QC,156.0,165.0,143.0,-3.0,6.0,LAS,HOU,1235,2.0,11.0,0,N,0,,,,,
46366,2008,1,17,4,1641.0,1635,2345.0,2355,WN,444,N261WN,244.0,260.0,224.0,-10.0,6.0,LAS,IAD,2066,7.0,13.0,0,N,0,,,,,
46368,2008,1,17,4,1855.0,1800,126.0,35,WN,1418,N771SA,211.0,215.0,190.0,51.0,55.0,LAS,IND,1591,8.0,13.0,0,N,0,6.0,0.0,0.0,0.0,45.0
46369,2008,1,17,4,1523.0,1510,2256.0,2255,WN,1406,N789SW,273.0,285.0,252.0,1.0,13.0,LAS,ISP,2283,7.0,14.0,0,N,0,,,,,
46372,2008,1,17,4,2031.0,1955,2125.0,2100,WN,261,N312SW,54.0,65.0,39.0,25.0,36.0,LAS,LAX,236,6.0,9.0,0,N,0,7.0,0.0,0.0,0.0,18.0
46377,2008,1,17,4,1036.0,1025,1130.0,1135,WN,1198,N365SW,54.0,70.0,38.0,-5.0,11.0,LAS,LAX,236,6.0,10.0,0,N,0,,,,,
46381,2008,1,17,4,1808.0,1755,1909.0,1905,WN,2464,N621SW,61.0,70.0,42.0,4.0,13.0,LAS,LAX,236,5.0,14.0,0,N,0,,,,,
46387,2008,1,17,4,2034.0,2000,107.0,45,WN,88,N341SW,153.0,165.0,140.0,22.0,34.0,LAS,MCI,1140,4.0,9.0,0,N,0,0.0,0.0,0.0,0.0,22.0
46388,2008,1,17,4,1221.0,1215,1713.0,1705,WN,594,N644SW,172.0,170.0,146.0,8.0,6.0,LAS,MCI,1140,5.0,21.0,0,N,0,,,,,
46389,2008,1,17,4,1535.0,1520,2018.0,2010,WN,812,N512SW,163.0,170.0,145.0,8.0,15.0,LAS,MCI,1140,4.0,14.0,0,N,0,,,,,
46391,2008,1,17,4,951.0,935,1449.0,1425,WN,1201,N693SW,178.0,170.0,160.0,24.0,16.0,LAS,MCI,1140,4.0,14.0,0,N,0,16.0,0.0,8.0,0.0,0.0
46393,2008,1,17,4,1509.0,1500,2208.0,2225,WN,1541,N734SA,239.0,265.0,223.0,-17.0,9.0,LAS,MCO,2039,6.0,10.0,0,N,0,,,,,
46396,2008,1,17,4,1436.0,1415,2013.0,1945,WN,622,N708SA,217.0,210.0,184.0,28.0,21.0,LAS,MDW,1521,21.0,12.0,0,N,0,3.0,0.0,7.0,0.0,18.0
46400,2008,1,17,4,1058.0,1025,1639.0,1555,WN,1300,N710SW,221.0,210.0,204.0,44.0,33.0,LAS,MDW,1521,7.0,10.0,0,N,0,0.0,0.0,11.0,0.0,33.0
46401,2008,1,17,4,1651.0,1640,2216.0,2210,WN,1363,N706SW,205.0,210.0,181.0,6.0,11.0,LAS,MDW,1521,8.0,16.0,0,N,0,,,,,
46403,2008,1,17,4,1943.0,1935,103.0,55,WN,1853,N413WN,200.0,200.0,181.0,8.0,8.0,LAS,MDW,1521,5.0,14.0,0,N,0,,,,,
46405,2008,1,17,4,1614.0,1530,2135.0,2100,WN,3920,N794SW,201.0,210.0,182.0,35.0,44.0,LAS,MDW,1521,8.0,11.0,0,N,0,35.0,0.0,0.0,0.0,0.0
46406,2008,1,17,4,1640.0,1615,20.0,5,WN,61,N486WN,280.0,290.0,256.0,15.0,25.0,LAS,MHT,2356,7.0,17.0,0,N,0,15.0,0.0,0.0,0.0,0.0
46410,2008,1,17,4,2137.0,2110,2254.0,2240,WN,259,N780SW,77.0,90.0,60.0,14.0,27.0,LAS,OAK,407,6.0,11.0,0,N,0,,,,,
46415,2008,1,17,4,1452.0,1440,1617.0,1615,WN,2443,N302SW,85.0,95.0,66.0,2.0,12.0,LAS,OAK,407,5.0,14.0,0,N,0,,,,,
46417,2008,1,17,4,1744.0,1725,1901.0,1900,WN,2541,N616SW,77.0,95.0,62.0,1.0,19.0,LAS,OAK,407,5.0,10.0,0,N,0,,,,,
46419,2008,1,17,4,2255.0,2205,11.0,2335,WN,2890,N492WN,76.0,90.0,63.0,36.0,50.0,LAS,OAK,407,4.0,9.0,0,N,0,9.0,0.0,0.0,0.0,27.0
46425,2008,1,17,4,1958.0,1935,34.0,10,WN,1654,N285WN,156.0,155.0,135.0,24.0,23.0,LAS,OMA,1099,3.0,18.0,0,N,0,0.0,0.0,1.0,0.0,23.0
46426,2008,1,17,4,848.0,840,1318.0,1320,WN,3505,N747SA,150.0,160.0,137.0,-2.0,8.0,LAS,OMA,1099,2.0,11.0,0,N,0,,,,,
46430,2008,1,17,4,2141.0,2130,2235.0,2220,WN,1440,N274WN,54.0,50.0,34.0,15.0,11.0,LAS,ONT,197,4.0,16.0,0,N,0,11.0,0.0,4.0,0.0,0.0
46431,2008,1,17,4,2245.0,2025,2330.0,2115,WN,1449,N277WN,45.0,50.0,34.0,135.0,140.0,LAS,ONT,197,3.0,8.0,0,N,0,1.0,0.0,0.0,0.0,134.0
46439,2008,1,17,4,2145.0,2130,6.0,2350,WN,507,N361SW,141.0,140.0,119.0,16.0,15.0,LAS,PDX,762,4.0,18.0,0,N,0,0.0,0.0,1.0,0.0,15.0
46440,2008,1,17,4,1911.0,1900,2123.0,2120,WN,1626,N775SW,132.0,140.0,117.0,3.0,11.0,LAS,PDX,762,4.0,11.0,0,N,0,,,,,
46443,2008,1,17,4,1724.0,1715,49.0,100,WN,2732,N479WN,265.0,285.0,248.0,-11.0,9.0,LAS,PHL,2176,8.0,9.0,0,N,0,,,,,
46449,2008,1,17,4,1602.0,1550,1810.0,1800,WN,1122,N329SW,68.0,70.0,50.0,10.0,12.0,LAS,PHX,256,7.0,11.0,0,N,0,,,,,
46452,2008,1,17,4,2040.0,1940,2242.0,2145,WN,1421,N205WN,62.0,65.0,46.0,57.0,60.0,LAS,PHX,256,7.0,9.0,0,N,0,8.0,0.0,0.0,0.0,49.0
46454,2008,1,17,4,1915.0,1850,2112.0,2055,WN,1740,N350SW,57.0,65.0,43.0,17.0,25.0,LAS,PHX,256,5.0,9.0,0,N,0,7.0,0.0,0.0,0.0,10.0
46455,2008,1,17,4,1739.0,1715,1943.0,1930,WN,1747,N246LV,64.0,75.0,48.0,13.0,24.0,LAS,PHX,256,5.0,11.0,0,N,0,,,,,
46459,2008,1,17,4,2257.0,2145,51.0,2345,WN,3062,N212WN,54.0,60.0,40.0,66.0,72.0,LAS,PHX,256,4.0,10.0,0,N,0,2.0,0.0,0.0,0.0,64.0
46461,2008,1,17,4,1527.0,1435,1733.0,1640,WN,3748,N661SW,66.0,65.0,47.0,53.0,52.0,LAS,PHX,256,6.0,13.0,0,N,0,3.0,0.0,1.0,0.0,49.0
46463,2008,1,17,4,1833.0,1740,144.0,45,WN,2726,N793SA,251.0,245.0,219.0,59.0,53.0,LAS,PIT,1910,6.0,26.0,0,N,0,3.0,0.0,6.0,0.0,50.0
